"COMID","FromNode","ToNode","Hydrosq","AreSqKM","cum_totco2g_m2_day","TOT_urban16","TOT_forest16","TOT_wetland16","TOT_agrc16","TOT_shrub16","CAT_STREAM_LENGTH","CAT_STREAM_SLOPE","TOT_STREAM_LENGTH","TOT_STREAM_SLOPE","CAT_BASIN_AREA","TOT_BASIN_AREA","totco2g_m2_day_fill","logQ_m3_div_s","logDA_km2","logw_m","length_m","logwbkf_m","logd_m","logK_m_div_s","D50_m","StreamOrde","pred_annual_DOC","pred_annual_DO","no3_conc_mg_l","logRT_total_hz_s","logq_hz_total_m_s","totco2_o2g_m2_day","totco2_ang_m2_day"
"24125519",50102532,50102531,50036061,0.0351,1415.84302039184,5.54,70.09,0.33,0,13.54,0.163,0,163.14,0.046034,0.04,210.39,134.447143554688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24125521",50102533,50102532,50037373,14.5566,1041.42269947146,5.67,73.73,0.37,0,14.24,4.18,0.01,137.26,0.044805,14.56,173.28,16.4252518814342,0.388352492744233,2.23873640879656,1.04674261081674,4180,1.20785114149657,-0.209041210375194,-2.26697757850958,0.00739007148555767,4,1.42056215026852,10.5593730261903,0.164068641736604,5.55399739752342,-4.0558261431738,16.3486901419909,0.0765617394433545
"24125523",50102534,50102533,50056442,1.0989,262.859042835228,6.67,64.42,0.35,0,14.94,1.542,0.03,47.45,0.054373,1.1,54.96,22.3557632815275,-0.108243562821958,1.74004198281948,0.784235400709652,1542,0.977235054513735,-0.404142858510226,-2.13239924673832,0.00788656856107506,3,1.35754167243087,10.5610282251304,0.1642059387058,4.83884256408679,-3.89428211011708,22.2562375053471,0.0995257761803523
"24125525",50102535,50102534,50060891,0.6201,235.642231302834,6.4,64.56,0.28,0,14.57,0.845,0.03,44,0.055455,0.62,51.26,32.726369790552,-0.131181507987433,1.70975148936827,0.768290821194722,845,0.963227528644941,-0.415993252024899,-1.83778893894841,0.00884565453975876,3,1.36625630224062,10.5855345286051,0.162952357961118,4.55368323553934,-3.69747217892541,32.5808910744465,0.145478716105474
"24125527",50102536,50102535,50066355,0.5544,187.638463051928,5.39,64.15,0.09,0,11.83,0.879,0.03,30.91,0.066969,0.55,34.88,27.4561600614238,-0.285670177625818,1.54262627781805,0.680317964997969,879,0.885942200563769,-0.481376786559443,-1.94258136714519,0.00762165817291421,3,1.32259240330095,10.7607755200922,0.155052744278388,4.44583688656851,-3.79607013828817,27.3439793832547,0.112180678169063
"24125529",50102537,50102536,50073338,1.3518,130.403465724187,5.78,64.67,0.09,0,15.05,1.236,0.03,21.54,0.067317,1.35,21.09,22.7755135489094,-0.514652010559145,1.32408893502553,0.565282333612512,1236,0.784881863352869,-0.566874024072615,-2.10565129719733,0.00338347952899034,3,1.37954601422081,10.6130121006427,0.1605368603725,4.6562826389193,-3.87634449886985,22.674311566009,0.101201982900319
"24125531",50102538,50102537,50082586,0.2466,104.475900703383,4.63,64.65,0,0,11.69,0.711,0.09,16.06,0.082814,0.25,14.11,30.433091074708,-0.671564050201805,1.14942235187123,0.47333978311591,711,0.704109105857564,-0.635207930447837,-2.12601364514675,0.00784387729703421,3,1.41119582744737,10.9055681712167,0.139242574373806,4.18086771325378,-3.79223276220029,30.3083390145875,0.12475206012048
"24125533",50102539,50102538,50095851,1.8891,69.3190835897439,3.44,59.34,0,0,13.64,1.429,0.07,12.09,0.091811,1.89,10.87,16.2048846134713,-0.778430091706694,1.0360577100716,0.413665894069923,1429,0.651684798040573,-0.67955899466161,-2.40568675727311,0.00372470908203556,3,1.32664478986765,11.0527513916657,0.129267507946548,4.49943624732587,-3.98308712721027,16.1453265222076,0.0595580912636655
"24125535",50102540,50102539,50117571,0.3708,33.0394554810299,1.52,64.29,0,0,15.84,0.618,0.09,4.75,0.109474,0.37,5.85,21.0845222726232,-1.04375619330539,0.767356263447223,0.272224435270972,618,0.527426589086797,-0.784681675727153,-2.14079398696565,0.00368987276212916,2,1.28701438624652,11.2851526949294,0.113669296607332,4.00151658580328,-3.92162844297866,21.0150981358906,0.069424136732658
"24125537",50210047,50102540,50164917,3.1563,5.19885739567185,2.3,55.92,0,0,17.17,2.289,0.26,2.29,0.113537,3.16,3.16,5.19885739567185,-1.30965804368557,0.499178275320827,0.131058519214741,2289,0.403410448109352,-0.889599566849704,-2.98423155704628,0.00259700172326882,1,1.25431276695907,11.4531797643818,0.109464985396658,4.40731599436534,-4.4706542931415,5.18284585289758,0.0160115427742772
"24125539",50102541,50102533,50038849,0.7146,762.138404754796,4.9,77.82,0.35,0,14.63,0.298,0.01,85.63,0.041574,0.71,103.76,62.2587333663551,0.1698651218966,2.01602661460913,0.929510647333045,298,1.10486129722946,-0.296170814444607,-1.27996989732453,0.0084830647,3,1.48832237026154,10.4267623083294,0.161144481612774,4.62325620169785,-3.33542223333111,61.9431651675778,0.315568198777306
"24125541",50102542,50102541,50040509,2.3823,695.661601450291,4.86,77.05,0.35,0,15.35,1.994,0.02,81.35,0.042163,2.38,97.95,24.0659057348567,0.145886109896956,1.99099512917007,0.916334351258413,1994,1.09328574530302,-0.305963753412157,-2.06332333972764,0.00745924047551066,3,1.4463461466124,10.3897255230937,0.161874877408508,5.14422771625679,-3.85660973782661,23.9465079401018,0.119397794754891
"24125543",50102543,50102542,50042353,5.8986,646.89775475907,4.77,75.82,0.36,0,16.46,3.055,0.02,70.46,0.043571,5.9,86.82,13.9810528426128,0.0944203638124065,1.93862578414927,0.888767709362202,3055,1.06906808254713,-0.326451942181423,-2.27150995904714,0.00562600329121609,3,1.39805170171629,10.3392225761242,0.162985845468954,5.2607314823576,-4.09485279561495,13.9131791402961,0.0678737023167692
"24125545",50102544,50102543,50044434,1.1718,628.519991425958,4.6,74.81,0.32,0,17.28,0.644,0.02,63.16,0.046865,1.17,74.68,64.8213992922131,0.0333230829641105,1.87320547235658,0.854331183428737,644,1.03881513499259,-0.352045993261685,-1.62639109774972,0.0115656564022327,3,1.37885544332749,10.3763456119148,0.162346721132488,4.6006089145782,-3.46194615909285,64.5144747059721,0.306924586241037
"24125547",50102545,50102544,50046839,6.0606,461.843885110453,4.7,74.26,0.29,0,17.27,2.838,0.02,51.31,0.040538,6.06,63.61,13.1711652823521,-0.0415718614657658,1.80349603652301,0.81763691021131,2838,1.00657872632165,-0.379318056395021,-2.23232969992009,0.00372648551869804,3,1.35894792657416,10.3009595170863,0.166024403156822,5.23150874301182,-4.1101756813826,13.1082108142568,0.0629544680953278
"24125549",50102546,50102545,50049556,0.0783,445.152791658285,4.62,73.78,0.29,0,17,0.227,0.05,43.06,0.045518,0.08,50.52,170.032581352166,-0.138986279611376,1.70342207678925,0.764959088672388,227,0.960300557165336,-0.418469475482847,-1.40182395065812,0.028363785362431,3,1.82146761857963,10.381288439922,0.16700417077113,3.93416996659058,-3.13375665755537,168.869745514769,1.1628358373972
"24125551",50102547,50102546,50052735,1.2555,243.711690871729,5.42,74.51,0.19,0,15.77,1.119,0.02,31.62,0.046806,1.26,35.95,24.6912042994558,-0.298977016094865,1.55563969616532,0.687168083961311,1119,0.89196012148125,-0.476285614042311,-1.9049537974901,0.0041035583365003,3,1.38728894936697,10.2473162315699,0.179216099734012,4.56684193889954,-3.93669483324144,24.5672202984976,0.123984000958149
"24125553",50102548,50102547,50056441,0.4095,192.946350800683,5.2,72.01,0.12,0,17,0.518,0.02,22.2,0.055405,0.41,26.05,31.8940230334369,-0.437096155276774,1.41580105895506,0.613558577604147,518,0.82729318789911,-0.530993962796946,-1.57759244017442,0.00557661144353514,2,1.33526920110653,10.1589361007847,0.182745986085622,4.3718696882238,-3.66712202175407,31.735836262952,0.158186770484895
"24125555",50102549,50102548,50060890,3.9744,152.391347788009,4.42,74.01,0.13,0,15.2,2.14,0.03,19.33,0.051733,3.97,23.17,13.4415347126455,-0.485674041977979,1.36493540560258,0.586783462310501,2140,0.803770891825733,-0.550893870001427,-2.31548165487016,0.0026143031095554,2,1.36966879926644,10.0742469683706,0.179753688091874,4.90963085954813,-4.15299359069327,13.3716654038025,0.06986930884297
"24125557",50102550,50102549,50066354,4.491,132.460608565366,5.3,71.8,0.07,0,15.49,2.578,0.03,15.51,0.055448,4.49,17.58,11.0538407508712,-0.601306378020658,1.24503369282208,0.523668531664545,2578,0.748323583045809,-0.59780239867425,-2.44897825128488,0.00219745917806486,2,1.33007749741413,10.1671460005153,0.186672993108324,4.95428995496328,-4.20348785174228,10.9991616050501,0.0546791458211359
"24125559",50102551,50102550,50073337,0.8055,114.269017615596,6.71,73.58,0.1,0,10.19,0.856,0.04,11.17,0.066249,0.81,11.15,19.9923494778394,-0.803896946245175,1.04731381581539,0.419590983185731,856,0.65689006789337,-0.675155326374709,-2.04244027238014,0.0033515892036145,2,1.46856667309072,10.3120742192381,0.17609388173944,4.38511678554448,-4.01393084094008,19.8876206251155,0.104728852723968
"24125561",50102552,50102551,50082585,0.4041,90.0790070839837,5.97,73.66,0,0,8.47,0.4,0.05,8.31,0.075812,0.4,8.35,42.1960496386796,-0.916511343033447,0.921556427726408,0.353393690057957,400,0.598734862542035,-0.724354740800913,-1.78706061431488,0.00456406089753901,2,1.56435048443397,10.4803303157988,0.156752606993624,3.92774623299751,-3.79307759981585,41.9736651981846,0.222384440495002
"24125563",50102553,50102552,50095850,0.1467,41.9269240788923,6.58,68.61,0,0,11.12,0.43,0.08,5.23,0.087954,0.15,4.73,23.2202927317077,-1.18377947900984,0.674649910242433,0.223424840025225,430,0.484555493480206,-0.820950704122262,-1.98139780485158,0.00361748339486633,2,1.51689677617094,10.8716856014599,0.152063801788178,3.82367642361286,-3.98042443529112,23.1148253310644,0.105467400643311
"24125565",50210048,50102553,50164916,3.1662,5.28819062099935,6.93,63.87,0,0,12.51,2.943,0.14,2.94,0.047619,3.17,3.17,5.28819062099935,-1.28526676777898,0.500538344560767,0.131774444565279,2943,0.404039398083128,-0.889067473796918,-2.92771910927491,0.00134138941668302,1,1.55106642635802,11.1687158162146,0.146952215943892,4.57970671228529,-4.55603643663375,5.26555027647897,0.022640344520377
"24125567",50102554,50102526,50011947,0.234,54600.2953329504,5.25,64.67,1.5,1.69,18.05,0.065,0,1468.92,0.055551,0.23,1958.5,199.723526000977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24125569",50102555,50103781,50012124,4.8195,54150.4687033118,5.25,64.68,1.5,1.69,18.06,3.261,0,1468.69,0.05556,4.82,1958.21,203.239389887972,1.8245269843565,3.29185908662562,1.6010946983015,3261,1.69485684764214,0.202966543166111,-1.16422539780228,0.0363662575,6,2.48251509574368,11.9735106923835,0.119263635699406,5.91197315967242,-3.28791457429574,201.870557146811,1.36883274116033
"24125571",50102556,50102555,50012216,3.5874,53876.0863366662,5.16,64.98,1.52,1.69,17.93,1.605,0,1449.93,0.055823,3.59,1936.9,168.34748840332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24125573",50102557,50102556,50012308,7.1685,53681.3235782782,5.13,65.16,1.53,1.69,17.82,3.03,0,1443.8,0.055659,7.17,1928.81,146.286749300237,1.82222995864826,3.28529021454372,1.59763691695495,3030,1.69181914058847,0.200396637233163,-1.16422539780228,0.0626318003,6,2.50267413877595,11.3492926971186,0.118534822143884,5.74894627059298,-3.17801607698514,145.05533411209,1.23141518814764
"24125575",50102558,50102557,50012402,0.3933,53535.036828978,5.11,65.35,1.53,1.67,17.78,0.291,0,1440.77,0.055776,0.39,1921.64,167.455220690883,1.82187796986453,3.28367313764128,1.59678570562377,291,1.69107134007544,0.199763996577183,-1.16422539780228,0.0879276102,6,2.55402668069567,11.3487839663067,0.118317119412854,5.42197249764865,-3.11226609712439,165.977394330154,1.47782636072908
"24125577",50102559,50102558,50012497,4.9221,53367.5816082871,5.11,65.36,1.53,1.67,17.78,1.6,0,1440.48,0.055787,4.92,1921.25,165.844570703949,1.8218594362346,3.28358424218425,1.59673891204197,1600,1.69103023128941,0.199729218444255,-1.16422539780228,0.0856661264,6,2.55436762673693,11.3487562403509,0.118310292810598,5.41699219430938,-3.11758020624109,164.380490927278,1.46407977667072
"24125581",50102560,50140850,50018195,2.3076,13343.8242756831,2.54,64.29,0.51,1.13,25.56,1.211,0.01,436.97,0.044694,2.31,531.38,239.928533051797,1.11481027256634,2.72540577657837,1.30291996377326,1211,1.43290636450685,-0.0186440637296078,-1.22871030949695,0.042019692379123,5,2.54487767612886,10.9650070858142,0.112525080296124,5.12317577893761,-3.09478911259359,237.575764251464,2.3527688003326
"24125583",50102561,50102560,50018416,8.2593,13102.6468030593,2.52,64.44,0.5,1.07,25.55,2.542,0,433.84,0.044809,8.26,526.19,176.494258243369,1.11371278457983,2.72113994911064,1.3006744795468,2542,1.4309336766501,-0.0203129613646921,-1.4583357326981,0.0200074259567162,5,2.53789415414,10.968527276546,0.111889408762736,5.49769615712037,-3.41535327225663,174.781411394681,1.71284684868774
"24125585",50102562,50102561,50018647,0.2718,12901.4372126852,2.2,66.24,0.47,0.52,24.76,0.488,0.01,419.96,0.045623,0.27,497.81,238.4842301135,1.10673246029623,2.69706187163766,1.28800004684227,488,1.41979901839117,-0.0297329034607985,-1.16422539780228,0.0495740768,5,2.37704982290245,10.9992080726099,0.105528732672282,4.95189893944426,-3.00859005281837,236.562989244003,1.92124086949666
"24125587",50102563,50102562,50018882,1.3032,12662.9529825717,2.2,66.27,0.47,0.5,24.76,1.844,0.01,419.47,0.045653,1.3,497.54,155.00542714848,1.10667859467213,2.69682468485721,1.28787519435392,1844,1.41968933381412,-0.0298256967869137,-1.52544527495264,0.0528178497885541,5,2.34426186522417,10.9991339642538,0.10545689018475,5.14660561387247,-3.26974850367967,153.793666023825,1.21176112465498
"24125589",50102564,50102563,50019121,1.3464,12507.9475554232,2.18,66.34,0.45,0.45,24.78,0.775,0.01,417.63,0.04583,1.35,496.23,365.831554892638,1.1063966530556,2.69568564192199,1.2872756147967,775,1.4191625951723,-0.0302713187094474,-1.24999024153421,0.121601334512065,5,2.27486018947292,11.0036347493367,0.10523891925627,4.74048144136995,-2.88819079994001,363.150598059982,2.68095683265582
"24125591",50102565,50102564,50019374,0.2079,12086.3457387997,2.16,66.48,0.45,0.38,24.68,0.461,0,409.91,0.045327,0.21,487.41,224.795501708984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24125593",50102566,50102565,50019632,0.0927,11821.201550157,2.12,66.3,0.45,0.33,24.86,0.187,0,399.8,0.044947,0.09,477.16,247.522583007812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24125595",50102567,50102566,50019906,0.0639,11573.6789671492,2.12,66.3,0.44,0.33,24.86,0.122,0,399.61,0.044969,0.06,477.06,265.126342773438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24125597",50102568,50102567,50020184,1.7244,11308.5526243758,2.12,66.31,0.44,0.33,24.86,0.879,0.01,399.49,0.044982,1.72,477,230.038181901683,1.09704739858202,2.67851755961579,1.27823852684397,879,1.41122339281466,-0.0369878989885888,-1.16422539780228,0.0504893677,5,2.24969443148255,11.0170466476914,0.103852132780144,4.95383414001515,-2.99944523926533,228.405702499146,1.63247940253621
"24125599",50102569,50102568,50020466,0.4815,11077.05860033,2.05,66.89,0.42,0.27,24.36,0.576,0,394.18,0.045436,0.48,469.84,255.863599911203,1.09419668279539,2.67194629043723,1.27477948369235,576,1.40818457724839,-0.039558742745554,-1.16422539780228,0.0228956694,5,2.24253426900151,11.0149806782914,0.102996653186534,5.22817501585443,-3.15116546529534,254.064332730803,1.79926718040012
"24125601",50102570,50102569,50020766,0.3978,10821.1950004188,2.03,66.93,0.41,0.26,24.35,0.287,0.01,393.6,0.045503,0.4,469.35,281.599165332237,1.09402835121218,2.67150098607915,1.27454508042133,287,1.40797865084692,-0.0397329568788565,-1.16422539780228,0.0801700571,5,2.23804071322104,11.0196990629054,0.102898667643196,4.56518619833898,-2.90872478737792,279.630300950865,1.96886438137185
"24125603",50102571,50102570,50021074,0.3951,10539.5958350865,2.03,66.97,0.4,0.24,24.32,0.107,0.02,393.32,0.04551,0.4,468.96,402.20908921065,1.09388868550517,2.67113274501957,1.27435124241521,107,1.40780836157196,-0.0398770219425159,-1.16422539780228,0.1825516467,5,2.22962188913454,11.0195855102069,0.102783899342962,4.27976706090522,-2.74673002816152,399.4187928629,2.7902963477503
"24125605",50102572,50102571,50021386,0.6039,10137.3867458759,2.04,67,0.4,0.22,24.31,0.464,0.01,393.21,0.045472,0.6,468.56,253.497328259313,1.09374600181106,2.67076669401031,1.27415855722726,464,1.40763908506315,-0.0400202301895752,-1.16422539780228,0.0686102612,5,2.20559861149306,11.0243298674788,0.1026467609637,4.74560730398052,-2.93937516501988,251.779042120284,1.71828613902964
"24125607",50102573,50102572,50021706,0.4851,9875.36137922852,2.05,67.04,0.39,0.16,24.2,0.403,0.01,388.04,0.045768,0.49,458.73,259.544266968637,1.0885207483153,2.66155629096818,1.2693103033054,403,1.40337982929756,-0.0436235686493168,-1.16422539780228,0.0707088578,5,2.17394073779275,11.0214336353175,0.101955090052238,4.75990068837587,-2.93077485772644,257.835315595108,1.70895137352902
"24125609",50102574,50102573,50022041,0.4716,9615.81711225988,2.05,67.05,0.39,0.16,24.2,0.473,0.01,387.64,0.04579,0.47,458.24,263.171461601817,1.08831608455654,2.66109678725357,1.26906842565072,473,1.4031673365503,-0.0438033379380392,-1.16422539780228,0.0715892925,5,2.17471777538495,11.0212876463138,0.101889070235298,4.80017308224512,-2.92697924309625,261.437729440277,1.7337321615402
"24125611",50102575,50102574,50022401,0.5895,9352.64565065806,2.03,67.08,0.38,0.12,24.22,0.202,0.01,387.17,0.04582,0.59,457.77,250.569793701172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24125613",50102576,50102575,50022776,2.358,9102.07585695689,2.03,67.1,0.38,0.09,24.21,0.182,0.01,386.97,0.045818,2.36,457.18,239.374877929688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24125615",50102577,50102576,50023173,0.5058,8862.7009790272,2.04,67.29,0.38,0.06,24.02,0.3,0.01,386.78,0.045814,0.51,454.82,235.347681019949,1.08662895527527,2.65784423270123,1.26735631703916,300,1.40166322628862,-0.045075818049063,-1.16422539780228,0.0615619822,5,2.10253189747843,11.025125254267,0.101347821751492,4.78458414147986,-2.95720562364967,233.894731472913,1.45294954703587
"24125617",50102578,50102577,50023598,0.2817,8627.35329800725,2.04,67.29,0.38,0.05,24.04,0.367,0,386.48,0.045824,0.28,454.32,211.649428315442,1.08639920821772,2.65736099534475,1.26710194625885,367,1.40143975816379,-0.0452648725014645,-1.16422539780228,0.0233126887,5,2.09151459707694,11.0249750029025,0.101305148917594,5.25037340818854,-3.14003228995278,210.354883009708,1.29454530573418
"24125619",50102579,50102578,50024036,0.909,8415.70386969181,2.04,67.29,0.37,0.04,24.05,0.281,0.02,386.12,0.045867,0.91,454.04,371.115216841945,1.08627118234841,2.65709162806555,1.26696015431318,281,1.40131519204744,-0.0453702556822064,-1.16422539780228,0.1796537346,5,2.08275804226889,11.0297517096102,0.101280297783458,4.45276823294995,-2.74315099957424,368.865564626631,2.24965221531412
"24125621",50102580,50102579,50024501,0.7389,8042.5706055535,2.06,67.34,0.37,0.03,23.91,0.096,0,382.27,0.046172,0.74,447.14,209.995651245117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24125623",50102581,50102580,50024977,0.3924,7832.57495430838,2.06,67.34,0.37,0.03,23.9,0.184,0,382.17,0.046184,0.39,446.4,256.775207519531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24125625",50102582,50102581,50025477,1.8099,7575.79974678885,2.06,67.35,0.36,0.02,23.89,1.109,0.01,381.99,0.046205,1.81,446.01,233.946607651559,1.0817092800018,2.64934401190746,1.2628818951695,1109,1.39773238696931,-0.0484013155847206,-1.41840588030593,0.0989938614769856,5,2.05375602004485,11.0558468042704,0.100728264186196,4.83894873691655,-3.0482082155459,232.576191135006,1.37041651655251
"24125627",50102583,50102582,50026017,0.1206,7340.74779568359,2.06,67.49,0.36,0.01,23.75,0.092,0,378.78,0.046439,0.12,442.72,263.942352294922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24125629",50102584,50102583,50026581,0.3843,7076.80544338867,2.06,67.5,0.36,0.01,23.75,0.496,0,378.69,0.04645,0.38,442.59,131.976814132294,1.0798642635053,2.64600630714078,1.26112496443031,496,1.3961888998704,-0.0497071086309679,-1.16422539780228,0.0110318512,5,1.96860371965713,11.0547953241597,0.100395740513386,5.45535048477057,-3.28711335269995,131.256473650826,0.720340481468293
"24125631",50102585,50102584,50027182,0.7281,6929.87421272523,2.08,67.88,0.36,0,23.22,1.09,0,367.99,0.047257,0.73,432.83,164.994725175848,1.0739509606174,2.63631444482495,1.25602327569119,1090,1.391706998236,-0.0534988059215696,-1.16422539780228,0.0347998444,5,1.89053461405428,11.061471159699,0.099613413790942,5.09929841769505,-3.05413024711143,164.15216036684,0.842564809007417
"24125633",50102586,50102585,50027829,1.5687,3473.9709221287,2.23,67.91,0.27,0,21.88,1.712,0.01,202.57,0.0467,1.57,245.93,104.732284809653,0.77993895211397,2.39081380548626,1.12679446430827,1712,1.27817776300312,-0.149544754819548,-1.60330893044692,0.0224510337229416,4,2.00772482757341,10.8876663430958,0.107403931487134,5.11322373623273,-3.42290898538405,104.095857753044,0.636427056609822
"24125635",50102587,50102586,50028502,0.2997,3369.23863731905,2.16,68.17,0.24,0,21.69,0.253,0.01,200.86,0.047048,0.3,244.36,215.28864985655,0.778220931939126,2.38803473734574,1.12533159368798,253,1.27689261164261,-0.150631995338285,-1.16422539780228,0.032820688,4,1.97096975580543,10.9299068329522,0.106915817450502,4.57398100691539,-3.01541683952671,214.038360655209,1.25028920134089
"24125637",50102588,50102587,50029237,0.1413,3153.9499874625,2.16,68.22,0.24,0,21.66,0.28,0.01,200.6,0.047059,0.14,244.06,244.041795520748,0.777892918036774,2.38750176733266,1.12505104418929,280,1.27664614516435,-0.150840506409957,-1.16422539780228,0.0493325063,4,2.01011325979052,10.9345999471695,0.106799164034052,4.56262819635451,-2.93353679963382,242.580079226659,1.46171629408952
